0.000000000000000000e+00,1.180486381053924561e-01,1.488064527511596680e+00,1.212087512016296387e+00,8.096651732921600342e-02,2.207831144332885742e-01,3.556440770626068115e-01,5.013359785079956055e-01,8.523147553205490112e-02,1.624926626682281494e-01,3.184278011322021484e-01,6.676964461803436279e-02,2.900126874446868896e-01,3.469685614109039307e-01,1.323658525943756104e-01,1.009383052587509155e-01,6.594968587160110474e-02,1.522585749626159668e-01,1.251801699399948120e-01,6.352835148572921753e-02,1.058967828750610352e+00,1.197595894336700439e-01,1.031523108482360840e+00,9.234775304794311523e-01,9.771763533353805542e-02,1.998193711042404175e-01,2.837721705436706543e-01,4.333551824092864990e-01,7.552521675825119019e-02,7.827849686145782471e-02
1.180486381053924561e-01,0.000000000000000000e+00,1.251366883516311646e-01,1.137532368302345276e-01,5.255439877510070801e-02,1.145899444818496704e-01,1.495926529169082642e-01,1.210919991135597229e-01,8.474857360124588013e-02,7.135481387376785278e-02,9.112156182527542114e-02,1.607915759086608887e-01,9.687671810388565063e-02,8.696310967206954956e-02,3.855812549591064453e-02,9.358255565166473389e-02,4.223660007119178772e-02,7.212837785482406616e-02,4.316135123372077942e-02,5.079700052738189697e-02,1.345908939838409424e-01,7.765557169914245605e-01,1.420181989669799805e-01,1.361261904239654541e-01,8.170393854379653931e-02,1.142926365137100220e-01,1.407461762428283691e-01,1.446270644664764404e-01,7.315491139888763428e-02,5.194671079516410828e-02
1.488064527511596680e+00,1.251366883516311646e-01,0.000000000000000000e+00,1.167655587196350098e+00,9.454214572906494141e-02,2.497852146625518799e-01,3.911727964878082275e-01,5.435338616371154785e-01,8.890059590339660645e-02,1.429618895053863525e-01,3.248370885848999023e-01,6.715011596679687500e-02,2.995738983154296875e-01,3.516770303249359131e-01,1.205179095268249512e-01,1.046012118458747864e-01,6.283906847238540649e-02,1.781881749629974365e-01,1.214503273367881775e-01,5.629168823361396790e-02,1.043901562690734863e+00,1.210646778345108032e-01,1.041251063346862793e+00,9.141849279403686523e-01,1.044473648071289062e-01,2.114326208829879761e-01,3.099947571754455566e-01,4.742276668548583984e-01,8.851204067468643188e-02,7.632640004158020020e-02
1.212087512016296387e+00,1.137532368302345276e-01,1.167655587196350098e+00,0.000000000000000000e+00,7.062911987304687500e-02,2.049295902252197266e-01,3.448668122291564941e-01,4.671595096588134766e-01,7.082291692495346069e-02,1.422627121210098267e-01,3.399067521095275879e-01,6.922711431980133057e-02,3.060607910156250000e-01,3.676661550998687744e-01,1.211012229323387146e-01,9.823502600193023682e-02,6.402440369129180908e-02,1.655242890119552612e-01,9.502867609262466431e-02,5.697790160775184631e-02,9.259965419769287109e-01,1.230502575635910034e-01,9.161461591720581055e-01,8.314516544342041016e-01,6.623887270689010620e-02,1.807735711336135864e-01,2.683411240577697754e-01,3.995437622070312500e-01,7.170417159795761108e-02,6.367432326078414917e-02
8.096651732921600342e-02,5.255439877510070801e-02,9.454214572906494141e-02,7.062911987304687500e-02,0.000000000000000000e+00,3.150571584701538086e-01,1.907636672258377075e-01,2.306629866361618042e-01,2.116460055112838745e-01,2.477438598871231079e-01,9.010514616966247559e-02,6.223437190055847168e-02,7.660693675279617310e-02,6.014135107398033142e-02,9.078969806432723999e-02,1.243805885314941406e-01,4.688112065196037292e-02,1.540480703115463257e-01,6.946776807308197021e-02,9.334092587232589722e-02,8.841428905725479126e-02,5.461416020989418030e-02,1.059338375926017761e-01,7.604052126407623291e-02,4.769586920738220215e-01,1.539097428321838379e-01,1.470996737480163574e-01,2.050076723098754883e-01,1.357481777667999268e-01,1.597768217325210571e-01
2.207831144332885742e-01,1.145899444818496704e-01,2.497852146625518799e-01,2.049295902252197266e-01,3.150571584701538086e-01,0.000000000000000000e+00,6.807540059089660645e-01,5.788538455963134766e-01,2.582944929599761963e-01,2.185647487640380859e-01,1.793880164623260498e-01,6.735624372959136963e-02,1.989256888628005981e-01,1.407797187566757202e-01,6.356775760650634766e-02,4.666559398174285889e-01,1.939683407545089722e-01,3.570165932178497314e-01,9.083037823438644409e-02,1.973707377910614014e-01,2.544982433319091797e-01,8.072788268327713013e-02,2.994647026062011719e-01,2.273376584053039551e-01,2.721166610717773438e-01,6.906263828277587891e-01,5.781274437904357910e-01,5.810563564300537109e-01,1.873364299535751343e-01,3.373577594757080078e-01
3.556440770626068115e-01,1.495926529169082642e-01,3.911727964878082275e-01,3.448668122291564941e-01,1.907636672258377075e-01,6.807540059089660645e-01,0.000000000000000000e+00,8.112336397171020508e-01,1.898560374975204468e-01,1.323767900466918945e-01,2.776154577732086182e-01,6.635230779647827148e-02,2.950065135955810547e-01,2.537032365798950195e-01,5.664690211415290833e-02,3.778799474239349365e-01,2.663189768791198730e-01,3.785992860794067383e-01,8.927744626998901367e-02,1.542023718357086182e-01,3.925437033176422119e-01,1.298927962779998779e-01,4.445402026176452637e-01,3.589619100093841553e-01,1.862092763185501099e-01,4.973963499069213867e-01,7.385653853416442871e-01,7.097458839416503906e-01,1.403004229068756104e-01,2.198332995176315308e-01
5.013359785079956055e-01,1.210919991135597229e-01,5.435338616371154785e-01,4.671595096588134766e-01,2.306629866361618042e-01,5.788538455963134766e-01,8.112336397171020508e-01,0.000000000000000000e+00,1.625626534223556519e-01,8.989329636096954346e-02,3.183147609233856201e-01,5.946652591228485107e-02,3.135890066623687744e-01,2.986083030700683594e-01,5.465316772460937500e-02,2.241708487272262573e-01,1.304530054330825806e-01,3.837243020534515381e-01,7.376495748758316040e-02,9.706079214811325073e-02,5.089351534843444824e-01,1.230079382658004761e-01,5.781551003456115723e-01,4.821364581584930420e-01,1.850599199533462524e-01,3.893569707870483398e-01,5.182950496673583984e-01,8.718408346176147461e-01,1.439856737852096558e-01,1.458811312913894653e-01
8.523147553205490112e-02,8.474857360124588013e-02,8.890059590339660645e-02,7.082291692495346069e-02,2.116460055112838745e-01,2.582944929599761963e-01,1.898560374975204468e-01,1.625626534223556519e-01,0.000000000000000000e+00,1.717359721660614014e-01,9.754452854394912720e-02,7.151967287063598633e-02,9.455397725105285645e-02,5.629339441657066345e-02,7.508648186922073364e-02,1.621140092611312866e-01,8.492960035800933838e-02,1.368949264287948608e-01,1.608102023601531982e-01,1.169802844524383545e-01,1.033427119255065918e-01,8.733049035072326660e-02,1.135132610797882080e-01,8.347335457801818848e-02,1.758165806531906128e-01,1.823215931653976440e-01,1.521200686693191528e-01,1.729763150215148926e-01,3.708193898200988770e-01,1.482623219490051270e-01
1.624926626682281494e-01,7.135481387376785278e-02,1.429618895053863525e-01,1.422627121210098267e-01,2.477438598871231079e-01,2.185647487640380859e-01,1.323767900466918945e-01,8.989329636096954346e-02,1.717359721660614014e-01,0.000000000000000000e+00,5.681700631976127625e-02,6.943263858556747437e-02,6.471826881170272827e-02,4.537715762853622437e-02,1.209758371114730835e-01,2.153118401765823364e-01,1.113269925117492676e-01,1.002410054206848145e-01,1.217545792460441589e-01,2.667675018310546875e-01,1.414240151643753052e-01,6.331662833690643311e-02,1.227864325046539307e-01,9.822607785463333130e-02,2.061808854341506958e-01,1.576760709285736084e-01,1.205035597085952759e-01,7.756401598453521729e-02,1.252062767744064331e-01,4.034977257251739502e-01
