-3.161702464889463715e-01,1.416583657264709403e-02,1.785677433013916071e-01,1.454505014419555653e-01,9.715982079505920688e-03,2.649397373199462863e-02,4.267728924751281600e-02,6.016031742095947349e-02,1.022777706384658813e-02,1.949911952018737807e-02,3.821133613586425587e-02,8.012357354164122841e-03,3.480152249336242870e-02,4.163622736930847057e-02,1.588390231132507172e-02,1.211259663105010952e-02,7.913962304592132846e-03,1.827102899551391602e-02,1.502162039279937751e-02,7.623402178287505895e-03,1.270761394500732333e-01,1.437115073204040493e-02,1.237827730178832908e-01,1.108173036575317294e-01,1.172611624002456616e-02,2.397832453250884829e-02,3.405266046524047657e-02,5.200262188911437822e-02,9.063026010990142892e-03,9.393419623374938549e-03
1.416583657264709403e-02,-1.124603983193171036e-01,1.501640260219573933e-02,1.365038841962814241e-02,6.306527853012084718e-03,1.375079333782196038e-02,1.795111835002899045e-02,1.453103989362716612e-02,1.016982883214950610e-02,8.562577664852142126e-03,1.093458741903305040e-02,1.929498910903930733e-02,1.162520617246627815e-02,1.043557316064834539e-02,4.626975059509277031e-03,1.122990667819976848e-02,5.068392008543014075e-03,8.655405342578886829e-03,5.179362148046493322e-03,6.095640063285827359e-03,1.615090727806091364e-02,9.318668603897094227e-02,1.704218387603759557e-02,1.633514285087585283e-02,9.804472625255584994e-03,1.371511638164520271e-02,1.688954114913940319e-02,1.735524773597717230e-02,8.778589367866516599e-03,6.233605295419692750e-03
1.785677433013916071e-01,1.501640260219573933e-02,-3.360697417889522698e-01,1.401186704635619951e-01,1.134505748748779186e-02,2.997422575950622545e-02,4.694073557853698647e-02,6.522406339645385465e-02,1.066807150840759152e-02,1.715542674064636161e-02,3.898045063018798495e-02,8.058013916015625486e-03,3.594886779785155806e-02,4.220124363899230985e-02,1.446214914321899275e-02,1.255214542150497395e-02,7.540688216686248189e-03,2.138258099555969197e-02,1.457403928041458088e-02,6.755002588033675974e-03,1.252681875228881803e-01,1.452776134014129548e-02,1.249501276016235368e-01,1.097021913528442305e-01,1.253368377685546743e-02,2.537191450595855519e-02,3.719937086105346707e-02,5.690732002258300226e-02,1.062144488096237148e-02,9.159168004989623815e-03
1.454505014419555653e-01,1.365038841962814241e-02,1.401186704635619951e-01,-2.978789683130377286e-01,8.475494384765623959e-03,2.459155082702636774e-02,4.138401746749877791e-02,5.605914115905761413e-02,8.498750030994414728e-03,1.707152545452117823e-02,4.078881025314330666e-02,8.307253718376159460e-03,3.672729492187500056e-02,4.411993861198425237e-02,1.453214675188064554e-02,1.178820312023162731e-02,7.682928442955016743e-03,1.986291468143462982e-02,1.140344113111495944e-02,6.837348192930221315e-03,1.111195850372314470e-01,1.476603090763091951e-02,1.099375391006469638e-01,9.977419853210449385e-02,7.948664724826812536e-03,2.169282853603362801e-02,3.220093488693237527e-02,4.794525146484374806e-02,8.604500591754913469e-03,7.640918791294097970e-03
9.715982079505920688e-03,6.306527853012084718e-03,1.134505748748779186e-02,8.475494384765623959e-03,-6.936199802825385174e-02,3.780685901641845509e-02,2.289164006710052435e-02,2.767955839633941609e-02,2.539752066135406508e-02,2.972926318645477059e-02,1.081261754035949679e-02,7.468124628067016393e-03,9.192832410335539592e-03,7.216962128877639840e-03,1.089476376771926838e-02,1.492567062377929583e-02,5.625734478235244231e-03,1.848576843738555797e-02,8.336132168769836218e-03,1.120091110467910656e-02,1.060971468687057530e-02,6.553699225187301601e-03,1.271206051111221230e-02,9.124862551689148435e-03,5.723504304885863869e-02,1.846916913986205999e-02,1.765196084976196345e-02,2.460092067718505637e-02,1.628978133201599079e-02,1.917321860790252575e-02
2.649397373199462863e-02,1.375079333782196038e-02,2.997422575950622545e-02,2.459155082702636774e-02,3.780685901641845509e-02,-1.920688551942457689e-01,8.169048070907591885e-02,6.946246147155761552e-02,3.099533915519714355e-02,2.622776985168456809e-02,2.152656197547912417e-02,8.082749247550964286e-03,2.387108266353607164e-02,1.689356625080108698e-02,7.628130912780761025e-03,5.599871277809143066e-02,2.327620089054107527e-02,4.284199118614196583e-02,1.089964538812637253e-02,2.368448853492736636e-02,3.053978919982909893e-02,9.687345921993256032e-03,3.593576431274413813e-02,2.728051900863647308e-02,3.265399932861327847e-02,8.287516593933105802e-02,6.937529325485229659e-02,6.972676277160644309e-02,2.248037159442901542e-02,4.048293113708496122e-02
4.267728924751281600e-02,1.795111835002899045e-02,4.694073557853698647e-02,4.138401746749877791e-02,2.289164006710052435e-02,8.169048070907591885e-02,-3.060644268418408753e-01,9.734803676605224831e-02,2.278272449970245375e-02,1.588521480560302693e-02,3.331385493278503362e-02,7.962276935577392370e-03,3.540078163146972295e-02,3.044438838958739985e-02,6.797628253698348791e-03,4.534559369087218933e-02,3.195827722549438032e-02,4.543191432952880388e-02,1.071329355239868109e-02,1.850428462028503446e-02,4.710524439811706460e-02,1.558713555335998480e-02,5.334482431411743247e-02,4.307542920112610030e-02,2.234511315822601193e-02,5.968756198883056613e-02,8.862784624099731556e-02,8.516950607299804410e-02,1.683605074882507310e-02,2.637999594211578105e-02
6.016031742095947349e-02,1.453103989362716612e-02,6.522406339645385465e-02,5.605914115905761413e-02,2.767955839633941609e-02,6.946246147155761552e-02,9.734803676605224831e-02,-3.737883801394992211e-01,1.950751841068267683e-02,1.078719556331634438e-02,3.819777131080627497e-02,7.135983109474181713e-03,3.763068079948424932e-02,3.583299636840819868e-02,6.558380126953125035e-03,2.690050184726714907e-02,1.565436065196990773e-02,4.604691624641418096e-02,8.851794898509979595e-03,1.164729505777358995e-02,6.107221841812133373e-02,1.476095259189605727e-02,6.937861204147338645e-02,5.785637497901915949e-02,2.220719039440154779e-02,4.672283649444580050e-02,6.219540596008300837e-02,1.046209001541137662e-01,1.727828085422515939e-02,1.750573575496673639e-02
1.022777706384658813e-02,1.016982883214950610e-02,1.066807150840759152e-02,8.498750030994414728e-03,2.539752066135406508e-02,3.099533915519714355e-02,2.278272449970245375e-02,1.950751841068267683e-02,-5.712945655924432653e-02,2.060831665992736775e-02,1.170534342527389422e-02,8.582360744476318082e-03,1.134647727012634208e-02,6.755207329988479302e-03,9.010377824306487621e-03,1.945368111133575356e-02,1.019155204296112033e-02,1.642739117145538413e-02,1.929722428321838448e-02,1.403763413429260157e-02,1.240112543106079018e-02,1.047965884208679199e-02,1.362159132957458524e-02,1.001680254936218248e-02,2.109798967838287173e-02,2.187859117984771590e-02,1.825440824031829626e-02,2.075715780258178753e-02,4.449832677841186052e-02,1.779147863388061412e-02
1.949911952018737807e-02,8.562577664852142126e-03,1.715542674064636161e-02,1.707152545452117823e-02,2.972926318645477059e-02,2.622776985168456809e-02,1.588521480560302693e-02,1.078719556331634438e-02,2.060831665992736775e-02,-1.881270782730688068e-02,6.818040758371352733e-03,8.331916630268096369e-03,7.766192257404326907e-03,5.445258915424347132e-03,1.451710045337676995e-02,2.583742082118987982e-02,1.335923910140991190e-02,1.202892065048217704e-02,1.461054950952529914e-02,3.201210021972655806e-02,1.697088181972503454e-02,7.597995400428771487e-03,1.473437190055847112e-02,1.178712934255599955e-02,2.474170625209808419e-02,1.892112851142883218e-02,1.446042716503143262e-02,9.307681918144225519e-03,1.502475321292877190e-02,4.841972708702087236e-02
