-6.036976258750920721e+01,5.205634757154451897e+00,5.475614085857456459e+00,5.757082454353366074e+00,5.265034566705228514e+00,5.313576498021200578e+00,5.452498239372170374e+00,5.440877814701748250e+00,5.184002864624810414e+00,5.192167148847898872e+00,6.102812130854381678e+00,5.447839639407995982e+00,6.183888160245627930e+00,6.748321351392535306e+00,5.691926714011090738e+00,5.542881905319086755e+00,6.294587166268201806e+00,5.569750633565602627e+00,5.595151863612493948e+00,6.010864248516748276e+00,5.488930677599420882e+00,5.076486580980526853e+00,5.510390011118930786e+00,5.883610843890149766e+00,5.050875041715052305e+00,5.358791125488399310e+00,5.376378121976890689e+00,5.064088873271203717e+00,5.403430020342661066e+00,5.454297504308616595e+00
5.205634757154451897e+00,-6.014149753142424970e+01,5.388399177223363701e+00,5.665981696475739682e+00,5.457236815425731358e+00,5.433260041439956112e+00,5.505093345740366573e+00,5.430207175417792520e+00,5.387625760579895839e+00,5.380933065238326485e+00,6.147230859293008720e+00,5.621926290314489094e+00,6.248668927994942557e+00,6.762452473689660515e+00,5.900881860756644670e+00,5.687493911440266281e+00,6.449987317627143391e+00,5.688903353611458158e+00,5.772763546903211918e+00,6.207732081709526284e+00,5.444548133111977606e+00,5.352486641730114236e+00,5.476218884307064272e+00,5.818544426071280640e+00,5.282856638454619613e+00,5.514565935261625640e+00,5.452778986285639284e+00,5.083643470803496101e+00,5.619295245944585737e+00,5.690516274695349708e+00
5.475614085857456459e+00,5.388399177223363701e+00,-6.039176318093023355e+01,5.725363130522524102e+00,5.268161693431087755e+00,5.297168814800956582e+00,5.452549535974608119e+00,5.443666914419290848e+00,5.176594037168240625e+00,5.179760652980588631e+00,6.099812625480701911e+00,5.429000816430584742e+00,6.177446682304833736e+00,6.740381262978912602e+00,5.671362441112162145e+00,5.515775040318207978e+00,6.274325653302915029e+00,5.551101510626192059e+00,5.580105455937157899e+00,5.982203468321579010e+00,5.506397796242187503e+00,5.063470927923509279e+00,5.517347815710584413e+00,5.888963568561505824e+00,5.047757985654492963e+00,5.355478271267127610e+00,5.377970200862417727e+00,5.072380842733570816e+00,5.402805156676086185e+00,5.451593487195886212e+00
5.757082454353366074e+00,5.665981696475739682e+00,5.725363130522524102e+00,-6.036531052605914738e+01,5.275680190537986647e+00,5.318849963478234244e+00,5.460568162391689739e+00,5.453134031900042089e+00,5.198773003104628643e+00,5.194832439594818219e+00,6.109827399004622350e+00,5.457750396688408223e+00,6.188217881373951457e+00,6.757483549455735705e+00,5.706766386110707856e+00,5.544892219206989381e+00,6.299967219433857402e+00,5.582561399598890972e+00,5.612789546546860464e+00,6.015831854526245692e+00,5.496594803226004800e+00,5.088821990503788584e+00,5.511261813215633687e+00,5.885463921263781373e+00,5.054436546083216797e+00,5.355314297541545976e+00,5.390661586599355459e+00,5.070087869292620120e+00,5.412984742935640803e+00,5.457857593357249293e+00
5.265034566705228514e+00,5.457236815425731358e+00,5.268161693431087755e+00,5.275680190537986647e+00,-6.008746325626837148e+01,5.484724651913049698e+00,5.531200283174067422e+00,5.468446660998443676e+00,5.480414304657521107e+00,5.400535051591460523e+00,6.209837755915950552e+00,5.686390923105375528e+00,6.298502041923181416e+00,6.788907093181735242e+00,5.933684348319770763e+00,5.755616515929970589e+00,6.483453383417054461e+00,5.767662441001128570e+00,5.831873049198597059e+00,6.271125426301243699e+00,5.432936283755941176e+00,5.270530638906377519e+00,5.480754328068485393e+00,5.815748788757778343e+00,5.410767767322893995e+00,5.561592235452238242e+00,5.469718274066148744e+00,5.129771258680850821e+00,5.700392440675420502e+00,5.785254653193964813e+00
5.313576498021200578e+00,5.433260041439956112e+00,5.297168814800956582e+00,5.318849963478234244e+00,5.484724651913049698e+00,-6.022819235849620156e+01,5.552057836706499216e+00,5.463819418662978933e+00,5.341788818616230117e+00,5.228907372438342804e+00,6.133847104468395983e+00,5.552271275451647448e+00,6.248942085846135974e+00,6.735020794310372594e+00,5.791167202737172559e+00,5.651703956869736700e+00,6.416005614925177625e+00,5.697499116320051904e+00,5.678611901444335253e+00,6.108018880045814392e+00,5.441469066080223627e+00,5.171510955693237932e+00,5.490711826928978745e+00,5.811924601215551434e+00,5.285269580918249055e+00,5.588798495576242864e+00,5.510821789267120074e+00,5.134535180738588167e+00,5.586229214089948769e+00,5.653836562974410285e+00
5.452498239372170374e+00,5.505093345740366573e+00,5.452549535974608119e+00,5.460568162391689739e+00,5.531200283174067422e+00,5.552057836706499216e+00,-6.037129036401735505e+01,5.477012046337229378e+00,5.224187385879644374e+00,5.155112277106835172e+00,6.080305019808644573e+00,5.438001404585333098e+00,6.175961772580809139e+00,6.697579937938977324e+00,5.661403416304899849e+00,5.491622183102637500e+00,6.257466080919785512e+00,5.559209736698708326e+00,5.568023396172135264e+00,5.969553037565324516e+00,5.417261904211449597e+00,5.078030401676024930e+00,5.478101194045845723e+00,5.796344215948996847e+00,5.144958474158452866e+00,5.457221486477976669e+00,5.493471793602873632e+00,5.127051409240619861e+00,5.454738631863207843e+00,5.530447451183897023e+00
5.440877814701748250e+00,5.430207175417792520e+00,5.443666914419290848e+00,5.453134031900042089e+00,5.468446660998443676e+00,5.463819418662978933e+00,5.477012046337229378e+00,-6.044136106391145802e+01,5.176181853828565771e+00,5.137905273236133219e+00,6.051227864547884749e+00,5.381877463777793302e+00,6.133142611602472982e+00,6.672549451587893365e+00,5.615399731143608797e+00,5.479975537071843483e+00,6.248042687280155327e+00,5.498157444288722218e+00,5.523677164618455038e+00,5.949315055033300936e+00,5.421608977738889834e+00,5.006537894323744631e+00,5.473696458695808786e+00,5.795579822561236938e+00,5.104231590609112246e+00,5.388248807123623862e+00,5.403753160783598908e+00,5.125141642387414542e+00,5.413058823917416440e+00,5.478221424601520617e+00
5.184002864624810414e+00,5.387625760579895839e+00,5.176594037168240625e+00,5.198773003104628643e+00,5.480414304657521107e+00,5.341788818616230117e+00,5.224187385879644374e+00,5.176181853828565771e+00,-6.007059045330009894e+01,5.456491094028665501e+00,6.202380318254287594e+00,5.711121885696109679e+00,6.296316394464824384e+00,6.775365970494290124e+00,5.957145222848614807e+00,5.746303033091657575e+00,6.487613319756865948e+00,5.759936020981195171e+00,5.815481698227108254e+00,6.276297489582147726e+00,5.440670020234771087e+00,5.257044317326823091e+00,5.480916107680513960e+00,5.820335729381819867e+00,5.369923233906920501e+00,5.570130487274417064e+00,5.486854818877985096e+00,5.120140648241450876e+00,5.721925408063439633e+00,5.785843689159021253e+00
5.192167148847898872e+00,5.380933065238326485e+00,5.179760652980588631e+00,5.194832439594818219e+00,5.400535051591460523e+00,5.228907372438342804e+00,5.155112277106835172e+00,5.137905273236133219e+00,5.456491094028665501e+00,-6.004231997459168468e+01,6.226178762054645155e+00,5.708106890626567953e+00,6.290215040759996157e+00,6.802404500602156290e+00,5.962372503697556780e+00,5.730570044237831340e+00,6.493144851632453474e+00,5.749089009966061425e+00,5.867795326316839422e+00,6.298324641163324245e+00,5.435075165086069582e+00,5.270314038448061567e+00,5.484414488072959060e+00,5.813554386104677896e+00,5.313390146125572144e+00,5.494577550792958398e+00,5.445339964590095505e+00,5.091750316733054227e+00,5.679486865483646341e+00,5.693292040138383747e+00
